,StopPointRef,CommonName_x,LocalityName_x,LocalityQualifier,AtcoCode,NaptanCode,PlateCode,CleardownCode,CommonName_y,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName_y,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
10824,0180BAC30192,Noads Corner,Odd Down,Bath & NE Somerset,0180BAC30192,bthjagt,,,Noads Corner,en,,,,,Frome Road,en,,,NW-bound,en,NW,E0035066,Odd Down,Bath,,,,,,0,U,373651,162433,-2.3798223619,51.3603465449,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10825,0180BAC30192,Noads Corner,Odd Down,Bath & NE Somerset,0180BAC30192,bthjagt,,,Noads Corner,en,,,,,Frome Road,en,,,NW-bound,en,NW,E0035066,Odd Down,Bath,,,,,,0,U,373651,162433,-2.3798223619,51.3603465449,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10826,0180BAC30192,Noads Corner,Odd Down,Bath & NE Somerset,0180BAC30192,bthjagt,,,Noads Corner,en,,,,,Frome Road,en,,,NW-bound,en,NW,E0035066,Odd Down,Bath,,,,,,0,U,373651,162433,-2.3798223619,51.3603465449,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10827,0180BAC30192,Noads Corner,Odd Down,Bath & NE Somerset,0180BAC30192,bthjagt,,,Noads Corner,en,,,,,Frome Road,en,,,NW-bound,en,NW,E0035066,Odd Down,Bath,,,,,,0,U,373651,162433,-2.3798223619,51.3603465449,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10828,0180BAC30167,Frome Road,Odd Down,Bath & NE Somerset,0180BAC30167,bthdwpg,,,Frome Road,en,,,,,Bloomfield Drive,en,,,N-bound,en,N,E0035066,Odd Down,Bath,,,,,,0,U,373457,162603,-2.3826214008,51.3618660736,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:18,0,new,act
10829,0180BAC30165,Bloomfield Rise North,Odd Down,Bath & NE Somerset,0180BAC30165,bthjadw,,,Bloomfield Rise North,en,,,,,Bloomfield Drive,en,,,E-bound,en,E,E0035066,Odd Down,Bath,,,,,,0,U,373595,162825,-2.380655873,51.3638686938,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:18,0,new,act
10830,0180BAC30162,Bloomfield Crescent,Odd Down,Bath & NE Somerset,0180BAC30162,bthjdap,,,Bloomfield Crescent,en,,,,,Bloomfield Road,en,,,NE-bound,en,NE,E0035066,Odd Down,Bath,,,,,,0,U,373890,162898,-2.3764383865,51.3645387334,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:18,0,new,act
10831,0180BAC30161,Bloomfield Road,Bloomfield (Bath),Bath & NE Somerset,0180BAC30161,bthjdmt,,,Bloomfield Road,en,,,,,Bloomfield Road,en,,,o/s 228,en,E,N0078121,Bloomfield,Bath,,,,,,0,U,374098,162994,-2.3734577556,51.3654115005,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:18,0,new,act
10832,0180BAC30159,Hatfield Road,Bloomfield (Bath),Bath & NE Somerset,0180BAC30159,bthjgmg,,,Hatfield Road,en,,,,,Bloomfield Road,en,,,NE-bound,en,NE,N0078121,Bloomfield,Bath,,,,,,0,U,374454,163305,-2.3683666104,51.3682241178,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10833,0180BAC30159,Hatfield Road,Bloomfield (Bath),Bath & NE Somerset,0180BAC30159,bthjgmg,,,Hatfield Road,en,,,,,Bloomfield Road,en,,,NE-bound,en,NE,N0078121,Bloomfield,Bath,,,,,,0,U,374454,163305,-2.3683666104,51.3682241178,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10834,0180BAC30159,Hatfield Road,Bloomfield (Bath),Bath & NE Somerset,0180BAC30159,bthjgmg,,,Hatfield Road,en,,,,,Bloomfield Road,en,,,NE-bound,en,NE,N0078121,Bloomfield,Bath,,,,,,0,U,374454,163305,-2.3683666104,51.3682241178,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10835,0180BAC30157,St Lukes Church,Bloomfield (Bath),Bath & NE Somerset,0180BAC30157,bthjgpg,,,St Lukes Church,en,,,,,Bloomfield Road,en,,,N-bound,en,N,N0078121,Bloomfield,Bath,,,,,,0,U,374514,163446,-2.3675148671,51.3694946589,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10836,0180BAC30157,St Lukes Church,Bloomfield (Bath),Bath & NE Somerset,0180BAC30157,bthjgpg,,,St Lukes Church,en,,,,,Bloomfield Road,en,,,N-bound,en,N,N0078121,Bloomfield,Bath,,,,,,0,U,374514,163446,-2.3675148671,51.3694946589,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10837,0180BAC30157,St Lukes Church,Bloomfield (Bath),Bath & NE Somerset,0180BAC30157,bthjgpg,,,St Lukes Church,en,,,,,Bloomfield Road,en,,,N-bound,en,N,N0078121,Bloomfield,Bath,,,,,,0,U,374514,163446,-2.3675148671,51.3694946589,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10838,0180BAC30155,Bloomfield Road Bottom,Bear Flat,Bath & NE Somerset,0180BAC30155,bthjgtd,,,Bloomfield Road Bottom,en,,,,,Bloomfield Road,en,,,N-bound,en,N,N0078122,Bear Flat,Bath,,,,,,0,U,374580,163793,-2.3665916749,51.37261776,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T12:33:27,1,new,act
10839,0180BAC30155,Bloomfield Road Bottom,Bear Flat,Bath & NE Somerset,0180BAC30155,bthjgtd,,,Bloomfield Road Bottom,en,,,,,Bloomfield Road,en,,,N-bound,en,N,N0078122,Bear Flat,Bath,,,,,,0,U,374580,163793,-2.3665916749,51.37261776,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T12:33:27,1,new,act
10840,0180BAC30155,Bloomfield Road Bottom,Bear Flat,Bath & NE Somerset,0180BAC30155,bthjgtd,,,Bloomfield Road Bottom,en,,,,,Bloomfield Road,en,,,N-bound,en,N,N0078122,Bear Flat,Bath,,,,,,0,U,374580,163793,-2.3665916749,51.37261776,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T12:33:27,1,new,act
10841,0180BAC30147,Bear Flat,Bear Flat,Bath & NE Somerset,0180BAC30147,bthjgtg,,,Bear Flat,en,,,,,Wellsway,en,,,stop A,en,N,N0078122,Bear Flat,Bath,,,,,,0,U,374578,163943,-2.3666311801,51.3739664295,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:18,0,new,act
10842,0180BAC30147,Bear Flat,Bear Flat,Bath & NE Somerset,0180BAC30147,bthjgtg,,,Bear Flat,en,,,,,Wellsway,en,,,stop A,en,N,N0078122,Bear Flat,Bath,,,,,,0,U,374578,163943,-2.3666311801,51.3739664295,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:18,0,new,act
10843,0180BAC30147,Bear Flat,Bear Flat,Bath & NE Somerset,0180BAC30147,bthjgtg,,,Bear Flat,en,,,,,Wellsway,en,,,stop A,en,N,N0078122,Bear Flat,Bath,,,,,,0,U,374578,163943,-2.3666311801,51.3739664295,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:18,0,new,act
10844,0180BAC30147,Bear Flat,Bear Flat,Bath & NE Somerset,0180BAC30147,bthjgtg,,,Bear Flat,en,,,,,Wellsway,en,,,stop A,en,N,N0078122,Bear Flat,Bath,,,,,,0,U,374578,163943,-2.3666311801,51.3739664295,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:18,0,new,act
10845,0180BAC30147,Bear Flat,Bear Flat,Bath & NE Somerset,0180BAC30147,bthjgtg,,,Bear Flat,en,,,,,Wellsway,en,,,stop A,en,N,N0078122,Bear Flat,Bath,,,,,,0,U,374578,163943,-2.3666311801,51.3739664295,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:18,0,new,act
10846,0180BAC30147,Bear Flat,Bear Flat,Bath & NE Somerset,0180BAC30147,bthjgtg,,,Bear Flat,en,,,,,Wellsway,en,,,stop A,en,N,N0078122,Bear Flat,Bath,,,,,,0,U,374578,163943,-2.3666311801,51.3739664295,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:18,0,new,act
10847,0180BAC30147,Bear Flat,Bear Flat,Bath & NE Somerset,0180BAC30147,bthjgtg,,,Bear Flat,en,,,,,Wellsway,en,,,stop A,en,N,N0078122,Bear Flat,Bath,,,,,,0,U,374578,163943,-2.3666311801,51.3739664295,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:18,0,new,act
10848,0180BAC30147,Bear Flat,Bear Flat,Bath & NE Somerset,0180BAC30147,bthjgtg,,,Bear Flat,en,,,,,Wellsway,en,,,stop A,en,N,N0078122,Bear Flat,Bath,,,,,,0,U,374578,163943,-2.3666311801,51.3739664295,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:18,0,new,act
10849,0180BAC30147,Bear Flat,Bear Flat,Bath & NE Somerset,0180BAC30147,bthjgtg,,,Bear Flat,en,,,,,Wellsway,en,,,stop A,en,N,N0078122,Bear Flat,Bath,,,,,,0,U,374578,163943,-2.3666311801,51.3739664295,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:18,0,new,act
10850,0180BAC30147,Bear Flat,Bear Flat,Bath & NE Somerset,0180BAC30147,bthjgtg,,,Bear Flat,en,,,,,Wellsway,en,,,stop A,en,N,N0078122,Bear Flat,Bath,,,,,,0,U,374578,163943,-2.3666311801,51.3739664295,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:18,0,new,act
10851,0180BAC30147,Bear Flat,Bear Flat,Bath & NE Somerset,0180BAC30147,bthjgtg,,,Bear Flat,en,,,,,Wellsway,en,,,stop A,en,N,N0078122,Bear Flat,Bath,,,,,,0,U,374578,163943,-2.3666311801,51.3739664295,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:18,0,new,act
10852,0180BAC30147,Bear Flat,Bear Flat,Bath & NE Somerset,0180BAC30147,bthjgtg,,,Bear Flat,en,,,,,Wellsway,en,,,stop A,en,N,N0078122,Bear Flat,Bath,,,,,,0,U,374578,163943,-2.3666311801,51.3739664295,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:18,0,new,act
10853,0180BAC30147,Bear Flat,Bear Flat,Bath & NE Somerset,0180BAC30147,bthjgtg,,,Bear Flat,en,,,,,Wellsway,en,,,stop A,en,N,N0078122,Bear Flat,Bath,,,,,,0,U,374578,163943,-2.3666311801,51.3739664295,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:18,0,new,act
10854,0180BAC30147,Bear Flat,Bear Flat,Bath & NE Somerset,0180BAC30147,bthjgtg,,,Bear Flat,en,,,,,Wellsway,en,,,stop A,en,N,N0078122,Bear Flat,Bath,,,,,,0,U,374578,163943,-2.3666311801,51.3739664295,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:18,0,new,act
10855,0180BAC30148,Oldfield Road,Oldfield Park,Bath & NE Somerset,0180BAC30148,bthjgjp,,,Oldfield Road,en,,,,,Wells Road,en,,,N-bound,en,N,E0035068,Oldfield Park,Bath,,,,,,0,U,374431,164090,-2.3687536995,51.3752815862,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10856,0180BAC30148,Oldfield Road,Oldfield Park,Bath & NE Somerset,0180BAC30148,bthjgjp,,,Oldfield Road,en,,,,,Wells Road,en,,,N-bound,en,N,E0035068,Oldfield Park,Bath,,,,,,0,U,374431,164090,-2.3687536995,51.3752815862,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10857,0180BAC30148,Oldfield Road,Oldfield Park,Bath & NE Somerset,0180BAC30148,bthjgjp,,,Oldfield Road,en,,,,,Wells Road,en,,,N-bound,en,N,E0035068,Oldfield Park,Bath,,,,,,0,U,374431,164090,-2.3687536995,51.3752815862,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10858,0180BAC30148,Oldfield Road,Oldfield Park,Bath & NE Somerset,0180BAC30148,bthjgjp,,,Oldfield Road,en,,,,,Wells Road,en,,,N-bound,en,N,E0035068,Oldfield Park,Bath,,,,,,0,U,374431,164090,-2.3687536995,51.3752815862,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10859,0180BAC30148,Oldfield Road,Oldfield Park,Bath & NE Somerset,0180BAC30148,bthjgjp,,,Oldfield Road,en,,,,,Wells Road,en,,,N-bound,en,N,E0035068,Oldfield Park,Bath,,,,,,0,U,374431,164090,-2.3687536995,51.3752815862,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10860,0180BAC30148,Oldfield Road,Oldfield Park,Bath & NE Somerset,0180BAC30148,bthjgjp,,,Oldfield Road,en,,,,,Wells Road,en,,,N-bound,en,N,E0035068,Oldfield Park,Bath,,,,,,0,U,374431,164090,-2.3687536995,51.3752815862,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10861,0180BAC30148,Oldfield Road,Oldfield Park,Bath & NE Somerset,0180BAC30148,bthjgjp,,,Oldfield Road,en,,,,,Wells Road,en,,,N-bound,en,N,E0035068,Oldfield Park,Bath,,,,,,0,U,374431,164090,-2.3687536995,51.3752815862,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10862,0180BAC30148,Oldfield Road,Oldfield Park,Bath & NE Somerset,0180BAC30148,bthjgjp,,,Oldfield Road,en,,,,,Wells Road,en,,,N-bound,en,N,E0035068,Oldfield Park,Bath,,,,,,0,U,374431,164090,-2.3687536995,51.3752815862,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10863,0180BAC30148,Oldfield Road,Oldfield Park,Bath & NE Somerset,0180BAC30148,bthjgjp,,,Oldfield Road,en,,,,,Wells Road,en,,,N-bound,en,N,E0035068,Oldfield Park,Bath,,,,,,0,U,374431,164090,-2.3687536995,51.3752815862,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10864,0180BAC30148,Oldfield Road,Oldfield Park,Bath & NE Somerset,0180BAC30148,bthjgjp,,,Oldfield Road,en,,,,,Wells Road,en,,,N-bound,en,N,E0035068,Oldfield Park,Bath,,,,,,0,U,374431,164090,-2.3687536995,51.3752815862,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10865,0180BAC30148,Oldfield Road,Oldfield Park,Bath & NE Somerset,0180BAC30148,bthjgjp,,,Oldfield Road,en,,,,,Wells Road,en,,,N-bound,en,N,E0035068,Oldfield Park,Bath,,,,,,0,U,374431,164090,-2.3687536995,51.3752815862,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10866,0180BAC30148,Oldfield Road,Oldfield Park,Bath & NE Somerset,0180BAC30148,bthjgjp,,,Oldfield Road,en,,,,,Wells Road,en,,,N-bound,en,N,E0035068,Oldfield Park,Bath,,,,,,0,U,374431,164090,-2.3687536995,51.3752815862,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10867,0180BAC30148,Oldfield Road,Oldfield Park,Bath & NE Somerset,0180BAC30148,bthjgjp,,,Oldfield Road,en,,,,,Wells Road,en,,,N-bound,en,N,E0035068,Oldfield Park,Bath,,,,,,0,U,374431,164090,-2.3687536995,51.3752815862,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10868,0180BAC30148,Oldfield Road,Oldfield Park,Bath & NE Somerset,0180BAC30148,bthjgjp,,,Oldfield Road,en,,,,,Wells Road,en,,,N-bound,en,N,E0035068,Oldfield Park,Bath,,,,,,0,U,374431,164090,-2.3687536995,51.3752815862,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10869,0180BAC30148,Oldfield Road,Oldfield Park,Bath & NE Somerset,0180BAC30148,bthjgjp,,,Oldfield Road,en,,,,,Wells Road,en,,,N-bound,en,N,E0035068,Oldfield Park,Bath,,,,,,0,U,374431,164090,-2.3687536995,51.3752815862,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10870,0180BAC30148,Oldfield Road,Oldfield Park,Bath & NE Somerset,0180BAC30148,bthjgjp,,,Oldfield Road,en,,,,,Wells Road,en,,,N-bound,en,N,E0035068,Oldfield Park,Bath,,,,,,0,U,374431,164090,-2.3687536995,51.3752815862,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10871,0180BAC30150,St Mary's Buildings,Oldfield Park,Bath & NE Somerset,0180BAC30150,bthjmdp,,,St Mary's Buildings,en,,,,,Wells Road,en,,,E-bound,en,E,E0035068,Oldfield Park,Bath,,,,,,0,U,374714,164302,-2.3647029611,51.3772005567,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10872,0180BAC30150,St Mary's Buildings,Oldfield Park,Bath & NE Somerset,0180BAC30150,bthjmdp,,,St Mary's Buildings,en,,,,,Wells Road,en,,,E-bound,en,E,E0035068,Oldfield Park,Bath,,,,,,0,U,374714,164302,-2.3647029611,51.3772005567,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10873,0180BAC30150,St Mary's Buildings,Oldfield Park,Bath & NE Somerset,0180BAC30150,bthjmdp,,,St Mary's Buildings,en,,,,,Wells Road,en,,,E-bound,en,E,E0035068,Oldfield Park,Bath,,,,,,0,U,374714,164302,-2.3647029611,51.3772005567,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10874,0180BAC30150,St Mary's Buildings,Oldfield Park,Bath & NE Somerset,0180BAC30150,bthjmdp,,,St Mary's Buildings,en,,,,,Wells Road,en,,,E-bound,en,E,E0035068,Oldfield Park,Bath,,,,,,0,U,374714,164302,-2.3647029611,51.3772005567,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10875,0180BAC30150,St Mary's Buildings,Oldfield Park,Bath & NE Somerset,0180BAC30150,bthjmdp,,,St Mary's Buildings,en,,,,,Wells Road,en,,,E-bound,en,E,E0035068,Oldfield Park,Bath,,,,,,0,U,374714,164302,-2.3647029611,51.3772005567,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10876,0180BAC30150,St Mary's Buildings,Oldfield Park,Bath & NE Somerset,0180BAC30150,bthjmdp,,,St Mary's Buildings,en,,,,,Wells Road,en,,,E-bound,en,E,E0035068,Oldfield Park,Bath,,,,,,0,U,374714,164302,-2.3647029611,51.3772005567,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10877,0180BAC30150,St Mary's Buildings,Oldfield Park,Bath & NE Somerset,0180BAC30150,bthjmdp,,,St Mary's Buildings,en,,,,,Wells Road,en,,,E-bound,en,E,E0035068,Oldfield Park,Bath,,,,,,0,U,374714,164302,-2.3647029611,51.3772005567,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10878,0180BAC30150,St Mary's Buildings,Oldfield Park,Bath & NE Somerset,0180BAC30150,bthjmdp,,,St Mary's Buildings,en,,,,,Wells Road,en,,,E-bound,en,E,E0035068,Oldfield Park,Bath,,,,,,0,U,374714,164302,-2.3647029611,51.3772005567,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10879,0180BAC30150,St Mary's Buildings,Oldfield Park,Bath & NE Somerset,0180BAC30150,bthjmdp,,,St Mary's Buildings,en,,,,,Wells Road,en,,,E-bound,en,E,E0035068,Oldfield Park,Bath,,,,,,0,U,374714,164302,-2.3647029611,51.3772005567,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10880,0180BAC30150,St Mary's Buildings,Oldfield Park,Bath & NE Somerset,0180BAC30150,bthjmdp,,,St Mary's Buildings,en,,,,,Wells Road,en,,,E-bound,en,E,E0035068,Oldfield Park,Bath,,,,,,0,U,374714,164302,-2.3647029611,51.3772005567,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10881,0180BAC30150,St Mary's Buildings,Oldfield Park,Bath & NE Somerset,0180BAC30150,bthjmdp,,,St Mary's Buildings,en,,,,,Wells Road,en,,,E-bound,en,E,E0035068,Oldfield Park,Bath,,,,,,0,U,374714,164302,-2.3647029611,51.3772005567,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10882,0180BAC30150,St Mary's Buildings,Oldfield Park,Bath & NE Somerset,0180BAC30150,bthjmdp,,,St Mary's Buildings,en,,,,,Wells Road,en,,,E-bound,en,E,E0035068,Oldfield Park,Bath,,,,,,0,U,374714,164302,-2.3647029611,51.3772005567,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10883,0180BAC30150,St Mary's Buildings,Oldfield Park,Bath & NE Somerset,0180BAC30150,bthjmdp,,,St Mary's Buildings,en,,,,,Wells Road,en,,,E-bound,en,E,E0035068,Oldfield Park,Bath,,,,,,0,U,374714,164302,-2.3647029611,51.3772005567,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10884,0180BAC30150,St Mary's Buildings,Oldfield Park,Bath & NE Somerset,0180BAC30150,bthjmdp,,,St Mary's Buildings,en,,,,,Wells Road,en,,,E-bound,en,E,E0035068,Oldfield Park,Bath,,,,,,0,U,374714,164302,-2.3647029611,51.3772005567,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10885,0180BAC30150,St Mary's Buildings,Oldfield Park,Bath & NE Somerset,0180BAC30150,bthjmdp,,,St Mary's Buildings,en,,,,,Wells Road,en,,,E-bound,en,E,E0035068,Oldfield Park,Bath,,,,,,0,U,374714,164302,-2.3647029611,51.3772005567,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10886,0180BAC30150,St Mary's Buildings,Oldfield Park,Bath & NE Somerset,0180BAC30150,bthjmdp,,,St Mary's Buildings,en,,,,,Wells Road,en,,,E-bound,en,E,E0035068,Oldfield Park,Bath,,,,,,0,U,374714,164302,-2.3647029611,51.3772005567,BCT,MKD,OTH,,,,1,2014-10-21T13:55:24,2014-07-14T15:18:19,0,new,act
10887,0180BAA01322,Bus Station,Bath City Centre,Bath & NE Somerset,0180BAA01322,bthmtwt,,,Bus Station,en,,,,,Bath Bus Station,en,,,Bay 4,en,,N0078123,Bath City Centre,Bath,,,,,,0,U,375082,164375,-2.3594207898,51.3778732894,BCS,MKD,,,,,1,2014-10-21T13:55:25,2014-07-14T15:18:18,0,new,act
10888,0180BAC30341,St James's Parade,Bath City Centre,Bath & NE Somerset,0180BAC30341,bthjmwp,,,St James's Parade,en,,,,,St James's Parade,en,,,We,en,NW,N0078123,Bath City Centre,Bath,,,,,,0,U,374980,164526,-2.3608969931,51.3792265359,BCT,MKD,OTH,,,,1,2014-10-21T13:55:25,2014-07-14T15:18:19,0,new,act
10889,0180BAC30341,St James's Parade,Bath City Centre,Bath & NE Somerset,0180BAC30341,bthjmwp,,,St James's Parade,en,,,,,St James's Parade,en,,,We,en,NW,N0078123,Bath City Centre,Bath,,,,,,0,U,374980,164526,-2.3608969931,51.3792265359,BCT,MKD,OTH,,,,1,2014-10-21T13:55:25,2014-07-14T15:18:19,0,new,act
10890,0180BAC30343,Westgate Buildings,Bath City Centre,Bath & NE Somerset,0180BAC30343,bthjmtd,,,Westgate Buildings,en,,,,,Westgate Buildings,en,,,Wb,en,N,N0078123,Bath City Centre,Bath,,,,,,0,U,374871,164713,-2.3624764217,51.3809031542,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:19,0,new,act
10891,0180BAC30343,Westgate Buildings,Bath City Centre,Bath & NE Somerset,0180BAC30343,bthjmtd,,,Westgate Buildings,en,,,,,Westgate Buildings,en,,,Wb,en,N,N0078123,Bath City Centre,Bath,,,,,,0,U,374871,164713,-2.3624764217,51.3809031542,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:19,0,new,act
10892,0180BAC30346,Monmouth Place,Kingsmead (Somset),Bath & NE Somerset,0180BAC30346,bthjmat,,,Monmouth Place,en,,,,,Monmouth Place,en,,,Gd,en,W,E0035029,Kingsmead,Bath,,,,,,0,U,374646,164916,-2.3657239595,51.3827184278,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
10893,0180BAC30346,Monmouth Place,Kingsmead (Somset),Bath & NE Somerset,0180BAC30346,bthjmat,,,Monmouth Place,en,,,,,Monmouth Place,en,,,Gd,en,W,E0035029,Kingsmead,Bath,,,,,,0,U,374646,164916,-2.3657239595,51.3827184278,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
10894,0180BAC30346,Monmouth Place,Kingsmead (Somset),Bath & NE Somerset,0180BAC30346,bthjmat,,,Monmouth Place,en,,,,,Monmouth Place,en,,,Gd,en,W,E0035029,Kingsmead,Bath,,,,,,0,U,374646,164916,-2.3657239595,51.3827184278,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
10895,0180BAC30346,Monmouth Place,Kingsmead (Somset),Bath & NE Somerset,0180BAC30346,bthjmat,,,Monmouth Place,en,,,,,Monmouth Place,en,,,Gd,en,W,E0035029,Kingsmead,Bath,,,,,,0,U,374646,164916,-2.3657239595,51.3827184278,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
10896,0180BAC30346,Monmouth Place,Kingsmead (Somset),Bath & NE Somerset,0180BAC30346,bthjmat,,,Monmouth Place,en,,,,,Monmouth Place,en,,,Gd,en,W,E0035029,Kingsmead,Bath,,,,,,0,U,374646,164916,-2.3657239595,51.3827184278,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
10897,0180BAC30346,Monmouth Place,Kingsmead (Somset),Bath & NE Somerset,0180BAC30346,bthjmat,,,Monmouth Place,en,,,,,Monmouth Place,en,,,Gd,en,W,E0035029,Kingsmead,Bath,,,,,,0,U,374646,164916,-2.3657239595,51.3827184278,BCT,MKD,OTH,,,,1,2014-10-21T13:55:28,2014-07-14T15:18:18,0,new,act
