,RouteLinkId,From,To,From_AtcoCode,From_LocalityName,From_Latitude,From_Longitude,To_AtcoCode,NaptanCode,To_LocalityName,To_Latitude,To_Longitude
128570,RL_40-700-_-y10-1-H-1-2,0180BAC30609,0180BAC30478,0180BAC30609,Bath City Centre,51.382180987,-2.3592389856,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128571,RL_40-2-_-y10-1-R-1-8,0180BAC30609,0180BAC30478,0180BAC30609,Bath City Centre,51.382180987,-2.3592389856,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128572,RL_40-20A-_-y10-1-H-1-11,0180BAC30609,0180BAC30478,0180BAC30609,Bath City Centre,51.382180987,-2.3592389856,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128573,RL_40-20A-_-y10-1-H-2-2,0180BAC30609,0180BAC30478,0180BAC30609,Bath City Centre,51.382180987,-2.3592389856,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128574,RL_40-20A-_-y10-1-H-4-11,0180BAC30609,0180BAC30478,0180BAC30609,Bath City Centre,51.382180987,-2.3592389856,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128575,RL_48-620-A-y10-1-R-2-3,0180BAC30609,0180BAC30478,0180BAC30609,Bath City Centre,51.382180987,-2.3592389856,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128576,RL_48-620-A-y10-1-R-9-3,0180BAC30609,0180BAC30478,0180BAC30609,Bath City Centre,51.382180987,-2.3592389856,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128577,RL_48-620-A-y10-1-R-17-3,0180BAC30609,0180BAC30478,0180BAC30609,Bath City Centre,51.382180987,-2.3592389856,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128578,RL_40-716-_-y10-1-H-2-2,0180BAC30609,0180BAC30478,0180BAC30609,Bath City Centre,51.382180987,-2.3592389856,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128579,RL_47-271-_-y10-1-H-1-1,0180BAA01324,0180BAC30478,0180BAA01324,Bath City Centre,51.377864562,-2.359334512,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128580,RL_47-271-_-y10-1-H-2-1,0180BAA01324,0180BAC30478,0180BAA01324,Bath City Centre,51.377864562,-2.359334512,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128581,RL_47-271-_-y10-1-H-5-1,0180BAA01324,0180BAC30478,0180BAA01324,Bath City Centre,51.377864562,-2.359334512,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128582,RL_47-271-_-y10-1-H-8-1,0180BAA01324,0180BAC30478,0180BAA01324,Bath City Centre,51.377864562,-2.359334512,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128583,RL_47-271-_-y10-1-H-9-1,0180BAA01324,0180BAC30478,0180BAA01324,Bath City Centre,51.377864562,-2.359334512,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128584,RL_47-272-_-y10-1-H-5-1,0180BAA01324,0180BAC30478,0180BAA01324,Bath City Centre,51.377864562,-2.359334512,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128585,RL_47-272-_-y10-1-H-6-1,0180BAA01324,0180BAC30478,0180BAA01324,Bath City Centre,51.377864562,-2.359334512,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128586,RL_47-272-_-y10-1-H-7-1,0180BAA01324,0180BAC30478,0180BAA01324,Bath City Centre,51.377864562,-2.359334512,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128587,RL_47-272-_-y10-1-H-8-1,0180BAA01324,0180BAC30478,0180BAA01324,Bath City Centre,51.377864562,-2.359334512,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128588,RL_47-272-_-y10-1-H-9-1,0180BAA01324,0180BAC30478,0180BAA01324,Bath City Centre,51.377864562,-2.359334512,0180BAC30478,bthjpaj,Bath City Centre,51.3834646426,-2.3599531655
128589,RL_47-X31-_-y10-1-R-1-1,0180BAA01344,0180BAC30609,0180BAA01344,Bath City Centre,51.3780186984,-2.3589190382,0180BAC30609,bthjpdp,Bath City Centre,51.382180987,-2.3592389856
128590,RL_47-X31-_-y10-1-R-2-1,0180BAA01344,0180BAC30609,0180BAA01344,Bath City Centre,51.3780186984,-2.3589190382,0180BAC30609,bthjpdp,Bath City Centre,51.382180987,-2.3592389856
128591,RL_47-X31-_-y10-1-R-14-1,0180BAA01344,0180BAC30609,0180BAA01344,Bath City Centre,51.3780186984,-2.3589190382,0180BAC30609,bthjpdp,Bath City Centre,51.382180987,-2.3592389856
128592,RL_47-X31-_-y10-1-R-15-1,0180BAA01344,0180BAC30609,0180BAA01344,Bath City Centre,51.3780186984,-2.3589190382,0180BAC30609,bthjpdp,Bath City Centre,51.382180987,-2.3592389856
128593,RL_40-13-_-y10-1-H-1-1,0180BAA01344,0180BAC30609,0180BAA01344,Bath City Centre,51.3780186984,-2.3589190382,0180BAC30609,bthjpdp,Bath City Centre,51.382180987,-2.3592389856
128594,RL_40-13-_-y10-1-H-2-17,0180BAA01344,0180BAC30609,0180BAA01344,Bath City Centre,51.3780186984,-2.3589190382,0180BAC30609,bthjpdp,Bath City Centre,51.382180987,-2.3592389856
128595,RL_47-86-A-y10-1-R-4-1,0180BAC30611,0180BAC30609,0180BAC30611,Bath City Centre,51.3825183402,-2.3577184378,0180BAC30609,bthjpdp,Bath City Centre,51.382180987,-2.3592389856
128596,RL_40-700-_-y10-1-H-1-1,0180BAA01321,0180BAC30609,0180BAA01321,Bath City Centre,51.3778732012,-2.3594495257,0180BAC30609,bthjpdp,Bath City Centre,51.382180987,-2.3592389856
128597,RL_47-228-_-y10-1-H-1-1,0180BAA01321,0180BAC30609,0180BAA01321,Bath City Centre,51.3778732012,-2.3594495257,0180BAC30609,bthjpdp,Bath City Centre,51.382180987,-2.3592389856
128598,RL_47-228-_-y10-1-H-2-1,0180BAA01321,0180BAC30609,0180BAA01321,Bath City Centre,51.3778732012,-2.3594495257,0180BAC30609,bthjpdp,Bath City Centre,51.382180987,-2.3592389856
128599,RL_47-228-_-y10-1-H-5-1,0180BAA01321,0180BAC30609,0180BAA01321,Bath City Centre,51.3778732012,-2.3594495257,0180BAC30609,bthjpdp,Bath City Centre,51.382180987,-2.3592389856
128600,RL_47-228-_-y10-1-H-12-1,0180BAA01321,0180BAC30609,0180BAA01321,Bath City Centre,51.3778732012,-2.3594495257,0180BAC30609,bthjpdp,Bath City Centre,51.382180987,-2.3592389856
128601,RL_40-716-_-y10-1-H-2-1,0180BAA01321,0180BAC30609,0180BAA01321,Bath City Centre,51.3778732012,-2.3594495257,0180BAC30609,bthjpdp,Bath City Centre,51.382180987,-2.3592389856
128602,RL_40-2-_-y10-1-R-1-7,0180BAA01347,0180BAC30609,0180BAA01347,Bath City Centre,51.3783657838,-2.3571544387,0180BAC30609,bthjpdp,Bath City Centre,51.382180987,-2.3592389856
128603,RL_40-20A-_-y10-1-H-1-10,0180BAA01347,0180BAC30609,0180BAA01347,Bath City Centre,51.3783657838,-2.3571544387,0180BAC30609,bthjpdp,Bath City Centre,51.382180987,-2.3592389856
128604,RL_40-20A-_-y10-1-H-2-1,0180BAA01347,0180BAC30609,0180BAA01347,Bath City Centre,51.3783657838,-2.3571544387,0180BAC30609,bthjpdp,Bath City Centre,51.382180987,-2.3592389856
128605,RL_40-20A-_-y10-1-H-4-10,0180BAA01347,0180BAC30609,0180BAA01347,Bath City Centre,51.3783657838,-2.3571544387,0180BAC30609,bthjpdp,Bath City Centre,51.382180987,-2.3592389856
128606,RL_48-620-A-y10-1-R-2-2,0180BAA01347,0180BAC30609,0180BAA01347,Bath City Centre,51.3783657838,-2.3571544387,0180BAC30609,bthjpdp,Bath City Centre,51.382180987,-2.3592389856
128607,RL_48-620-A-y10-1-R-9-2,0180BAA01347,0180BAC30609,0180BAA01347,Bath City Centre,51.3783657838,-2.3571544387,0180BAC30609,bthjpdp,Bath City Centre,51.382180987,-2.3592389856
128608,RL_48-620-A-y10-1-R-17-2,0180BAA01347,0180BAC30609,0180BAA01347,Bath City Centre,51.3783657838,-2.3571544387,0180BAC30609,bthjpdp,Bath City Centre,51.382180987,-2.3592389856
128609,RL_47-231-_-y10-1-H-10-1,0180BAA01324,0180BAC30609,0180BAA01324,Bath City Centre,51.377864562,-2.359334512,0180BAC30609,bthjpdp,Bath City Centre,51.382180987,-2.3592389856
128610,RL_47-231-_-y10-1-H-25-1,0180BAA01324,0180BAC30609,0180BAA01324,Bath City Centre,51.377864562,-2.359334512,0180BAC30609,bthjpdp,Bath City Centre,51.382180987,-2.3592389856
128611,RL_47-X83-_-y10-1-H-3-1,0180BAA01319,0180BAC30609,0180BAA01319,Bath City Centre,51.3778819285,-2.3595358035,0180BAC30609,bthjpdp,Bath City Centre,51.382180987,-2.3592389856
128612,RL_47-X72-_-y10-2-R-1-2,0180BAC30478,0180BAC30584,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30584,bthjpam,Bath City Centre,51.3852367172,-2.3597371386
128613,RL_47-X72-_-y10-2-R-3-2,0180BAC30478,0180BAC30584,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30584,bthjpam,Bath City Centre,51.3852367172,-2.3597371386
128614,RL_47-X72-_-y10-2-R-5-2,0180BAC30478,0180BAC30584,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30584,bthjpam,Bath City Centre,51.3852367172,-2.3597371386
128615,RL_47-X72-_-y10-2-R-6-2,0180BAC30478,0180BAC30584,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30584,bthjpam,Bath City Centre,51.3852367172,-2.3597371386
128616,RL_47-X72-_-y10-2-R-7-2,0180BAC30478,0180BAC30584,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30584,bthjpam,Bath City Centre,51.3852367172,-2.3597371386
128617,RL_47-X72-_-y10-2-R-8-2,0180BAC30478,0180BAC30584,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30584,bthjpam,Bath City Centre,51.3852367172,-2.3597371386
128618,RL_47-X72-_-y10-2-R-11-2,0180BAC30478,0180BAC30584,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30584,bthjpam,Bath City Centre,51.3852367172,-2.3597371386
128619,RL_47-X72-_-y10-2-R-12-2,0180BAC30478,0180BAC30584,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30584,bthjpam,Bath City Centre,51.3852367172,-2.3597371386
128620,RL_47-X72-_-y10-2-R-13-2,0180BAC30478,0180BAC30584,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30584,bthjpam,Bath City Centre,51.3852367172,-2.3597371386
128621,RL_47-X76-B-y10-1-R-2-3,0180BAC30478,0180BAC30584,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30584,bthjpam,Bath City Centre,51.3852367172,-2.3597371386
128622,RL_40-7-_-y10-1-H-1-4,0180BAC30478,0180BAC30584,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30584,bthjpam,Bath City Centre,51.3852367172,-2.3597371386
128623,RL_47-37-A-y10-1-R-2-1,0180BAC30607,0180BAC30584,0180BAC30607,Bath City Centre,51.3819293069,-2.3592082762,0180BAC30584,bthjpam,Bath City Centre,51.3852367172,-2.3597371386
128624,RL_47-X31-_-y10-1-R-1-2,0180BAC30609,0180BAC30584,0180BAC30609,Bath City Centre,51.382180987,-2.3592389856,0180BAC30584,bthjpam,Bath City Centre,51.3852367172,-2.3597371386
128625,RL_47-X31-_-y10-1-R-2-2,0180BAC30609,0180BAC30584,0180BAC30609,Bath City Centre,51.382180987,-2.3592389856,0180BAC30584,bthjpam,Bath City Centre,51.3852367172,-2.3597371386
128626,RL_47-X31-_-y10-1-R-14-2,0180BAC30609,0180BAC30584,0180BAC30609,Bath City Centre,51.382180987,-2.3592389856,0180BAC30584,bthjpam,Bath City Centre,51.3852367172,-2.3597371386
128627,RL_47-X31-_-y10-1-R-15-2,0180BAC30609,0180BAC30584,0180BAC30609,Bath City Centre,51.382180987,-2.3592389856,0180BAC30584,bthjpam,Bath City Centre,51.3852367172,-2.3597371386
128628,RL_40-13-_-y10-1-H-1-2,0180BAC30609,0180BAC30584,0180BAC30609,Bath City Centre,51.382180987,-2.3592389856,0180BAC30584,bthjpam,Bath City Centre,51.3852367172,-2.3597371386
128629,RL_40-13-_-y10-1-H-2-18,0180BAC30609,0180BAC30584,0180BAC30609,Bath City Centre,51.382180987,-2.3592389856,0180BAC30584,bthjpam,Bath City Centre,51.3852367172,-2.3597371386
128630,RL_47-228-_-y10-1-H-1-2,0180BAC30609,0180BAC30584,0180BAC30609,Bath City Centre,51.382180987,-2.3592389856,0180BAC30584,bthjpam,Bath City Centre,51.3852367172,-2.3597371386
128631,RL_47-228-_-y10-1-H-2-2,0180BAC30609,0180BAC30584,0180BAC30609,Bath City Centre,51.382180987,-2.3592389856,0180BAC30584,bthjpam,Bath City Centre,51.3852367172,-2.3597371386
128632,RL_47-228-_-y10-1-H-5-2,0180BAC30609,0180BAC30584,0180BAC30609,Bath City Centre,51.382180987,-2.3592389856,0180BAC30584,bthjpam,Bath City Centre,51.3852367172,-2.3597371386
128633,RL_47-228-_-y10-1-H-12-2,0180BAC30609,0180BAC30584,0180BAC30609,Bath City Centre,51.382180987,-2.3592389856,0180BAC30584,bthjpam,Bath City Centre,51.3852367172,-2.3597371386
128634,RL_47-X83-_-y10-1-H-3-2,0180BAC30609,0180BAC30584,0180BAC30609,Bath City Centre,51.382180987,-2.3592389856,0180BAC30584,bthjpam,Bath City Centre,51.3852367172,-2.3597371386
128635,RL_47-79-_-y10-2-H-5-31,0180BAC30478,0180BAC30480,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30480,bthjmwd,Bath City Centre,51.3862117739,-2.3613830621
128636,RL_40-700-_-y10-1-H-1-3,0180BAC30478,0180BAC30480,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30480,bthjmwd,Bath City Centre,51.3862117739,-2.3613830621
128637,RL_40-2-_-y10-1-R-1-9,0180BAC30478,0180BAC30480,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30480,bthjmwd,Bath City Centre,51.3862117739,-2.3613830621
128638,RL_40-20A-_-y10-1-H-1-12,0180BAC30478,0180BAC30480,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30480,bthjmwd,Bath City Centre,51.3862117739,-2.3613830621
128639,RL_40-20A-_-y10-1-H-2-3,0180BAC30478,0180BAC30480,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30480,bthjmwd,Bath City Centre,51.3862117739,-2.3613830621
128640,RL_40-20A-_-y10-1-H-4-12,0180BAC30478,0180BAC30480,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30480,bthjmwd,Bath City Centre,51.3862117739,-2.3613830621
128641,RL_48-620-A-y10-1-R-2-4,0180BAC30478,0180BAC30480,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30480,bthjmwd,Bath City Centre,51.3862117739,-2.3613830621
128642,RL_48-620-A-y10-1-R-9-4,0180BAC30478,0180BAC30480,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30480,bthjmwd,Bath City Centre,51.3862117739,-2.3613830621
128643,RL_48-620-A-y10-1-R-17-4,0180BAC30478,0180BAC30480,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30480,bthjmwd,Bath City Centre,51.3862117739,-2.3613830621
128644,RL_40-6-_-y10-1-H-1-4,0180BAC30478,0180BAC30480,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30480,bthjmwd,Bath City Centre,51.3862117739,-2.3613830621
128645,RL_40-31-_-y10-1-R-1-1,0180BAC56472,0180BAC30480,0180BAC56472,Bath City Centre,51.3841609977,-2.3615824633,0180BAC30480,bthjmwd,Bath City Centre,51.3862117739,-2.3613830621
128646,RL_40-31-_-y10-1-R-4-1,0180BAC56472,0180BAC30480,0180BAC56472,Bath City Centre,51.3841609977,-2.3615824633,0180BAC30480,bthjmwd,Bath City Centre,51.3862117739,-2.3613830621
128647,RL_47-271-_-y10-1-H-1-2,0180BAC30478,0180BAC30582,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128648,RL_47-271-_-y10-1-H-2-2,0180BAC30478,0180BAC30582,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128649,RL_47-271-_-y10-1-H-5-2,0180BAC30478,0180BAC30582,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128650,RL_47-271-_-y10-1-H-8-2,0180BAC30478,0180BAC30582,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128651,RL_47-271-_-y10-1-H-9-2,0180BAC30478,0180BAC30582,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128652,RL_47-272-_-y10-1-H-5-2,0180BAC30478,0180BAC30582,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128653,RL_47-272-_-y10-1-H-6-2,0180BAC30478,0180BAC30582,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128654,RL_47-272-_-y10-1-H-7-2,0180BAC30478,0180BAC30582,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128655,RL_47-272-_-y10-1-H-8-2,0180BAC30478,0180BAC30582,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128656,RL_47-272-_-y10-1-H-9-2,0180BAC30478,0180BAC30582,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128657,RL_47-X72-_-y10-2-R-1-3,0180BAC30584,0180BAC30582,0180BAC30584,Bath City Centre,51.3852367172,-2.3597371386,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128658,RL_47-X72-_-y10-2-R-3-3,0180BAC30584,0180BAC30582,0180BAC30584,Bath City Centre,51.3852367172,-2.3597371386,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128659,RL_47-X72-_-y10-2-R-5-3,0180BAC30584,0180BAC30582,0180BAC30584,Bath City Centre,51.3852367172,-2.3597371386,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128660,RL_47-X72-_-y10-2-R-6-3,0180BAC30584,0180BAC30582,0180BAC30584,Bath City Centre,51.3852367172,-2.3597371386,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128661,RL_47-X72-_-y10-2-R-7-3,0180BAC30584,0180BAC30582,0180BAC30584,Bath City Centre,51.3852367172,-2.3597371386,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128662,RL_47-X72-_-y10-2-R-8-3,0180BAC30584,0180BAC30582,0180BAC30584,Bath City Centre,51.3852367172,-2.3597371386,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128663,RL_47-X72-_-y10-2-R-11-3,0180BAC30584,0180BAC30582,0180BAC30584,Bath City Centre,51.3852367172,-2.3597371386,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128664,RL_47-X72-_-y10-2-R-12-3,0180BAC30584,0180BAC30582,0180BAC30584,Bath City Centre,51.3852367172,-2.3597371386,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128665,RL_47-X72-_-y10-2-R-13-3,0180BAC30584,0180BAC30582,0180BAC30584,Bath City Centre,51.3852367172,-2.3597371386,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128666,RL_47-37-A-y10-1-R-2-2,0180BAC30584,0180BAC30582,0180BAC30584,Bath City Centre,51.3852367172,-2.3597371386,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128667,RL_47-X76-B-y10-1-R-2-4,0180BAC30584,0180BAC30582,0180BAC30584,Bath City Centre,51.3852367172,-2.3597371386,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128668,RL_40-7-_-y10-1-H-1-5,0180BAC30584,0180BAC30582,0180BAC30584,Bath City Centre,51.3852367172,-2.3597371386,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128669,RL_47-X31-_-y10-1-R-1-3,0180BAC30584,0180BAC30582,0180BAC30584,Bath City Centre,51.3852367172,-2.3597371386,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128670,RL_47-X31-_-y10-1-R-2-3,0180BAC30584,0180BAC30582,0180BAC30584,Bath City Centre,51.3852367172,-2.3597371386,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128671,RL_47-X31-_-y10-1-R-14-3,0180BAC30584,0180BAC30582,0180BAC30584,Bath City Centre,51.3852367172,-2.3597371386,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128672,RL_47-X31-_-y10-1-R-15-3,0180BAC30584,0180BAC30582,0180BAC30584,Bath City Centre,51.3852367172,-2.3597371386,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128673,RL_40-13-_-y10-1-H-1-3,0180BAC30584,0180BAC30582,0180BAC30584,Bath City Centre,51.3852367172,-2.3597371386,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128674,RL_40-13-_-y10-1-H-2-19,0180BAC30584,0180BAC30582,0180BAC30584,Bath City Centre,51.3852367172,-2.3597371386,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128675,RL_47-228-_-y10-1-H-1-3,0180BAC30584,0180BAC30582,0180BAC30584,Bath City Centre,51.3852367172,-2.3597371386,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128676,RL_47-228-_-y10-1-H-2-3,0180BAC30584,0180BAC30582,0180BAC30584,Bath City Centre,51.3852367172,-2.3597371386,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128677,RL_47-228-_-y10-1-H-5-3,0180BAC30584,0180BAC30582,0180BAC30584,Bath City Centre,51.3852367172,-2.3597371386,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128678,RL_47-228-_-y10-1-H-12-3,0180BAC30584,0180BAC30582,0180BAC30584,Bath City Centre,51.3852367172,-2.3597371386,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128679,RL_47-X83-_-y10-1-H-3-3,0180BAC30584,0180BAC30582,0180BAC30584,Bath City Centre,51.3852367172,-2.3597371386,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128680,RL_47-X88-A-y10-1-H-1-1,0180BAC30611,0180BAC30582,0180BAC30611,Bath City Centre,51.3825183402,-2.3577184378,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128681,RL_47-231-_-y10-1-H-10-2,0180BAC30609,0180BAC30582,0180BAC30609,Bath City Centre,51.382180987,-2.3592389856,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128682,RL_47-231-_-y10-1-H-25-2,0180BAC30609,0180BAC30582,0180BAC30609,Bath City Centre,51.382180987,-2.3592389856,0180BAC30582,bthjpga,Bath City Centre,51.3882955315,-2.359229377
128683,RL_40-716-_-y10-1-H-2-3,0180BAC30478,0180BAC30475,0180BAC30478,Bath City Centre,51.3834646426,-2.3599531655,0180BAC30475,bthjmpj,Bath City Centre,51.3833385314,-2.3629411287
128728,RL_47-271-_-y10-1-H-1-3,0180BAC30582,0180BAC30607,0180BAC30582,Bath City Centre,51.3882955315,-2.359229377,0180BAC30607,bthjpdw,Bath City Centre,51.3819293069,-2.3592082762
128729,RL_47-37-A-y10-1-H-1-56,0180BAC30583,0180BAC30607,0180BAC30583,Bath City Centre,51.38487771,-2.3595187671,0180BAC30607,bthjpdw,Bath City Centre,51.3819293069,-2.3592082762
128730,RL_47-64-_-y10-1-H-2-43,0180BAC30612,0180BAC30607,0180BAC30612,Bath City Centre,51.3822228407,-2.357313785,0180BAC30607,bthjpdw,Bath City Centre,51.3819293069,-2.3592082762
128731,RL_40-4-_-y10-1-R-1-1,0180BAA01323,0180BAC30607,0180BAA01323,Bath City Centre,51.3778734216,-2.3593776861,0180BAC30607,bthjpdw,Bath City Centre,51.3819293069,-2.3592082762
128732,RL_40-4-_-y10-1-R-3-22,0180BAA01323,0180BAC30607,0180BAA01323,Bath City Centre,51.3778734216,-2.3593776861,0180BAC30607,bthjpdw,Bath City Centre,51.3819293069,-2.3592082762
128733,RL_47-265-_-y10-1-H-3-1,0180BAA01323,0180BAC30607,0180BAA01323,Bath City Centre,51.3778734216,-2.3593776861,0180BAC30607,bthjpdw,Bath City Centre,51.3819293069,-2.3592082762
128734,RL_47-265-_-y10-1-H-6-1,0180BAA01323,0180BAC30607,0180BAA01323,Bath City Centre,51.3778734216,-2.3593776861,0180BAC30607,bthjpdw,Bath City Centre,51.3819293069,-2.3592082762
128735,RL_47-265-_-y10-1-H-7-1,0180BAA01323,0180BAC30607,0180BAA01323,Bath City Centre,51.3778734216,-2.3593776861,0180BAC30607,bthjpdw,Bath City Centre,51.3819293069,-2.3592082762
128736,RL_47-265-_-y10-1-H-15-1,0180BAA01323,0180BAC30607,0180BAA01323,Bath City Centre,51.3778734216,-2.3593776861,0180BAC30607,bthjpdw,Bath City Centre,51.3819293069,-2.3592082762
128737,RL_47-265-_-y10-1-H-16-1,0180BAA01323,0180BAC30607,0180BAA01323,Bath City Centre,51.3778734216,-2.3593776861,0180BAC30607,bthjpdw,Bath City Centre,51.3819293069,-2.3592082762
128738,RL_47-265-_-y10-1-H-20-1,0180BAA01323,0180BAC30607,0180BAA01323,Bath City Centre,51.3778734216,-2.3593776861,0180BAC30607,bthjpdw,Bath City Centre,51.3819293069,-2.3592082762
128739,RL_47-265-_-y10-1-H-28-1,0180BAA01323,0180BAC30607,0180BAA01323,Bath City Centre,51.3778734216,-2.3593776861,0180BAC30607,bthjpdw,Bath City Centre,51.3819293069,-2.3592082762
128740,RL_47-265-_-y10-1-H-30-1,0180BAA01323,0180BAC30607,0180BAA01323,Bath City Centre,51.3778734216,-2.3593776861,0180BAC30607,bthjpdw,Bath City Centre,51.3819293069,-2.3592082762
128741,RL_47-265-_-y10-1-H-31-1,0180BAA01323,0180BAC30607,0180BAA01323,Bath City Centre,51.3778734216,-2.3593776861,0180BAC30607,bthjpdw,Bath City Centre,51.3819293069,-2.3592082762
128742,RL_47-265-_-y10-1-H-41-1,0180BAA01323,0180BAC30607,0180BAA01323,Bath City Centre,51.3778734216,-2.3593776861,0180BAC30607,bthjpdw,Bath City Centre,51.3819293069,-2.3592082762
128743,RL_40-734-_-y10-1-H-1-1,0180BAA01321,0180BAC30607,0180BAA01321,Bath City Centre,51.3778732012,-2.3594495257,0180BAC30607,bthjpdw,Bath City Centre,51.3819293069,-2.3592082762
